,x,y,z,r,g,b,inlinear_idx
0,-1.5262330764153995,1.9061058946233214,6.477409746009245,64.0,144.0,241.0,0.0
1,0.5966693660462512,-0.7263172727512651,7.803782141619505,120.0,113.0,121.0,2.0
2,-1.0823486401495146,1.4891812562406055,6.436552476214859,124.0,147.0,153.0,3.0
3,-0.15015661600124974,1.2135080348548801,6.3908184900716405,69.0,82.0,88.0,4.0
4,-0.15787509374904457,1.33229252142162,6.40095285812721,69.0,82.0,88.0,5.0
5,-1.0559379580787598,1.3495072621145765,6.336357647923316,49.0,50.0,96.0,6.0
6,0.5613731947862445,-0.9170456017784252,7.484593874569199,134.0,140.0,112.0,7.0
7,-1.1422146284038766,1.5780667408599418,6.514779214181027,81.0,83.0,124.0,8.0
8,-0.2928352731871343,1.8460163249216774,6.2057138960435365,43.0,45.0,60.0,9.0
9,0.14826033101155456,-0.8404074110509357,7.974024877345547,111.0,99.0,99.0,10.0
10,-1.7263891728975391,1.6002308428490888,6.63247446131216,52.0,81.0,115.0,11.0
11,0.07659376168549563,0.05342867875054411,7.164702946739806,145.0,166.0,159.0,12.0
12,0.2982840767437052,0.0689947017505718,7.005708214383663,160.0,183.0,177.0,14.0
13,0.044596269944926284,0.13510568017922978,7.097218201919496,163.0,188.0,182.0,16.0
14,-0.12144094322474372,1.8849812696034565,6.023046510889433,101.0,121.0,110.0,18.0
15,-0.21912828676795718,1.2062709552483786,6.419658792390841,76.0,108.0,133.0,20.0
16,-0.0856429902657668,0.4699116401938829,7.159083844720838,135.0,150.0,157.0,21.0
17,-1.0417617676068334,1.141560658907895,7.309898149350213,158.0,138.0,111.0,22.0
18,0.2532175740293732,-0.04360405315270335,7.025005270635287,56.0,56.0,54.0,23.0
19,-0.20739802536866808,1.5428338783638833,6.207020397853925,77.0,71.0,107.0,26.0
20,0.04736543934352451,-0.034480123717814656,7.041159637636423,170.0,175.0,168.0,29.0
21,-0.05812015466754807,1.3223424381483908,6.571384279783829,70.0,86.0,122.0,31.0
22,-0.37372080562285426,1.7265062971623506,6.258209311867889,98.0,131.0,140.0,32.0
23,0.0797594370362475,1.5192140546740647,6.509827568056494,58.0,86.0,125.0,34.0
24,-0.12487944802168602,-0.018944841589321543,7.1707405534338635,87.0,104.0,98.0,35.0
25,-0.6330933915692816,1.4656942703560183,6.4341161700679725,116.0,147.0,175.0,37.0
26,-0.3071007929881881,-0.4269466666941239,7.28170043282057,186.0,176.0,164.0,38.0
27,-0.3006396735907525,0.16097727663562322,6.982505122525417,74.0,84.0,83.0,39.0
28,0.25766029897846876,0.07012061019750657,7.239542506844625,143.0,171.0,182.0,40.0
29,0.16356861518489585,-0.15301039352648105,7.228453115123719,163.0,180.0,174.0,41.0
30,0.31520164665063805,0.026205763532867493,7.208552141858502,152.0,175.0,169.0,43.0
31,0.19106377923178072,0.18197577610951154,7.021795847395359,163.0,176.0,169.0,45.0
32,0.14649487226483962,-0.2144964919396385,7.199643038915305,169.0,181.0,177.0,46.0
33,-0.044830597620755384,0.027127612871250907,7.272574495062033,159.0,178.0,174.0,47.0
34,-0.06717551481199834,0.17498867173799537,7.222661338165315,159.0,177.0,177.0,48.0
35,-0.7802980147376612,1.6336969427722947,6.29297220784641,116.0,147.0,175.0,50.0
36,-0.1881413876795028,0.10388891138001348,7.154248580828765,74.0,84.0,83.0,51.0
37,0.025468901998731003,0.2598137580377132,7.205728663112486,161.0,184.0,178.0,54.0
38,-0.18315936809582362,-0.3275001319933084,7.300686088020172,188.0,171.0,161.0,55.0
39,-0.07148896198073995,1.1573668119079998,6.355528229763316,143.0,169.0,170.0,56.0
40,0.10645298326602232,-0.14419076623800464,7.212180561434385,216.0,223.0,216.0,57.0
41,-0.2329728329036912,0.14276833579626524,7.038832643574187,159.0,175.0,165.0,59.0
42,-0.8179333051319986,0.5431624296657549,8.427172001630177,121.0,113.0,126.0,60.0
43,0.0348661503839964,0.3910786628003459,7.450134501442699,129.0,155.0,172.0,61.0
44,0.008641642055937579,-0.13517406966658307,7.040006688857044,188.0,206.0,190.0,62.0
45,-0.5452534011197803,0.0699404857038515,7.257307509940368,157.0,175.0,175.0,64.0
46,-0.41457003576420803,1.9082152156018837,6.103520390975323,119.0,152.0,187.0,65.0
47,0.2990937303489488,-0.2122666090216438,7.174446279028289,197.0,216.0,210.0,68.0
48,-0.8371558212642386,1.4965379155930258,6.302959927317648,75.0,85.0,77.0,69.0
49,-0.17417848737292269,1.2005365505307526,6.430388502156833,172.0,191.0,195.0,71.0
50,-0.8569612920333478,1.6476745084683295,6.3455751995606375,48.0,49.0,106.0,74.0
51,-0.6490919877924664,1.651375718330158,6.364111638844151,137.0,164.0,175.0,77.0
