,x,y,z,r,g,b,inlinear_idx
0,-1.2345657151673202,0.29594360837179257,8.882215086231637,190.0,209.0,205.0,0.0
1,-1.3371158748182261,-0.45103511743716174,9.020186985095522,196.0,209.0,199.0,1.0
2,-1.1796616169210243,-2.5759923488369587,7.6860070742859445,46.0,51.0,44.0,2.0
3,-0.1703108732413085,-1.5697116747446067,8.067273174951989,162.0,178.0,165.0,3.0
4,-0.5040641952928763,1.2634101208998536,9.441629322171481,165.0,184.0,164.0,5.0
5,-1.033809344645451,0.3791963009468255,9.809682395113695,142.0,172.0,183.0,6.0
6,1.0544229404204228,-1.2340865310323126,9.93679601329243,163.0,176.0,167.0,7.0
7,0.1326333265752847,2.6999567927322343,8.710055584097503,46.0,51.0,44.0,8.0
8,0.6777801706240514,-0.8613223764520385,6.849782931104306,153.0,172.0,170.0,9.0
9,-0.19578415097531954,2.307038154641694,5.62328395360736,102.0,140.0,161.0,12.0
10,-1.3624353142210894,3.8441991467776893,7.479829800955387,167.0,188.0,191.0,13.0
11,-1.835189943986676,0.3015281191903032,8.78618719316422,162.0,182.0,191.0,14.0
12,0.2989362264075561,0.05559944992015459,8.122902460521567,205.0,221.0,211.0,17.0
13,-0.9905954890567675,2.85503149640539,8.503996190568467,51.0,68.0,86.0,18.0
14,-1.2076325310958023,1.015620333474168,7.540066700423408,17.0,30.0,49.0,19.0
15,-1.0059298923057785,-1.487068116942257,9.725100386920534,202.0,215.0,208.0,20.0
16,0.4042557847234352,1.2432599361481478,7.362342807067698,54.0,57.0,74.0,21.0
17,-0.6317778425577164,0.048303209189556745,8.791013591213034,124.0,135.0,127.0,22.0
18,-1.3557622535533826,-1.8102979755201718,8.254930717606337,162.0,183.0,178.0,24.0
19,-0.3914034658427425,0.7404037347002159,7.217211873430701,101.0,125.0,149.0,25.0
20,-3.2460137166730094,0.6077413721264285,9.964327721149504,163.0,128.0,86.0,28.0
21,-0.7650051849744812,1.6243456643238683,8.11256527942491,121.0,152.0,172.0,30.0
22,1.2867378086259111,1.8758463751769752,9.624120556426098,155.0,178.0,184.0,31.0
23,0.4196743653360313,1.2287422431591792,4.762856172271337,62.0,84.0,131.0,32.0
24,-0.5842273334825452,0.4956993945496939,6.751363702692592,118.0,144.0,159.0,34.0
25,0.8334406996002505,0.9522647443098571,9.273684251035046,63.0,74.0,78.0,35.0
26,0.1051938097153189,0.09449865594515283,6.590206276729532,139.0,171.0,184.0,36.0
27,0.27384908633769656,-0.35867938015714707,7.925824669555387,212.0,229.0,223.0,37.0
28,-0.6031296402366193,1.3967694075702086,8.629760128924659,155.0,167.0,163.0,38.0
29,0.18986527662015162,-1.4076695074083356,10.284558351460282,194.0,205.0,199.0,39.0
30,2.0324211842384656,1.2720926533653671,8.49541818165634,140.0,165.0,169.0,43.0
31,0.28646510802303365,0.5289659342445195,8.000843434180796,146.0,174.0,177.0,44.0
32,-1.4564809751135368,-0.18920663195696708,9.346981411350164,72.0,86.0,86.0,46.0
33,-1.1449850124906857,2.104885384291631,7.794131635077599,109.0,102.0,135.0,48.0
34,1.4570128149527106,-0.2201787786863868,9.573940642664336,156.0,173.0,163.0,49.0
35,0.6104418723625346,0.5018570455554763,9.328493048270614,170.0,182.0,168.0,50.0
36,-0.5294516199854081,0.4135168087656252,10.052918448716738,143.0,169.0,160.0,51.0
37,0.6993999826339289,0.6490123212603252,8.661074846928583,137.0,163.0,176.0,53.0
38,-0.4071074860071273,-0.03668107767568776,5.558052250141041,123.0,155.0,176.0,55.0
