,x,y,z,r,g,b,inlinear_idx
212,2.976396384800121,1.8101515425582186,7.592625276241319,192.0,163.0,145.0,856.0
213,-0.30234243913662,1.650554028225802,7.897301926655725,182.0,141.0,113.0,857.0
214,-1.2039429886009394,-1.239391716992873,6.2629728948908125,200.0,205.0,225.0,860.0
215,2.7322559255887393,-1.4188897785086096,6.1106594102377745,185.0,196.0,179.0,863.0
216,1.9869853306735452,-2.0018618216092117,6.250449895881265,193.0,236.0,255.0,870.0
217,1.7472866458702945,3.077412189463846,6.655837782870561,50.0,34.0,21.0,878.0
218,2.594658748928448,2.644986173474289,6.991803472186975,180.0,145.0,123.0,881.0
219,3.753819032173243,3.3075720620411575,6.3280989592246195,155.0,119.0,95.0,885.0
220,4.606416827762825,1.5257921067636022,7.6588509031269965,199.0,177.0,156.0,886.0
221,1.4721915529249563,-1.1717828489877202,6.290522076773538,0.0,7.0,12.0,888.0
222,-4.508958551494969,1.6741699625646669,8.216187613673421,129.0,96.0,77.0,892.0
223,2.4907039275108853,-1.6616616975070664,6.0023623496468295,200.0,233.0,214.0,893.0
224,-3.013842669624769,1.8699255204700111,7.870021889515065,171.0,131.0,105.0,897.0
225,2.769039585712738,-1.4831912468075588,6.060561096224738,8.0,34.0,21.0,899.0
226,-1.41742414907048,-1.025112467964781,6.424486501622728,121.0,26.0,32.0,902.0
227,-1.2289971620684916,-1.0571265438500528,6.401229150042694,93.0,12.0,18.0,903.0
228,0.8100758743825218,-1.162873440361649,6.306843342251466,21.0,19.0,22.0,906.0
229,2.4737318751723416,2.0036883416495073,7.482683986900569,192.0,160.0,139.0,911.0
230,0.29189909974670997,1.4551136887477738,8.026787052682655,150.0,104.0,81.0,914.0
231,2.4518905089208793,-1.5649645712378388,6.007038196404055,182.0,190.0,177.0,915.0
232,2.3953010320067456,-1.5515673250845807,6.029796372054764,182.0,195.0,185.0,921.0
233,-1.2905623166764664,-1.1795068125685904,6.310158542236982,119.0,32.0,40.0,924.0
234,2.0840506641351713,3.2165463918308834,6.530241550662843,41.0,26.0,21.0,927.0
235,0.5026248837701319,1.8925809245094711,7.677010728319857,187.0,151.0,127.0,939.0
236,4.943516984819003,1.8224677230478215,7.403717487065165,194.0,166.0,142.0,941.0
237,-2.485996750422609,2.183662592049606,7.627475841002375,115.0,84.0,66.0,947.0
238,-1.6760840548609197,-1.0343867859430331,6.424634612057269,114.0,19.0,25.0,949.0
239,-1.3408228349705165,-1.0625450903275744,6.390530503749524,163.0,197.0,232.0,951.0
240,2.804131251540641,-1.3864426584000802,6.132430583205691,167.0,188.0,171.0,952.0
241,-2.6804513358935687,1.8286262450384734,7.889192385959756,197.0,161.0,135.0,954.0
242,3.446000886112066,2.1442225167179214,7.25781395620165,96.0,74.0,61.0,958.0
243,3.806987365224468,1.5647649623716047,7.681828872700539,183.0,155.0,134.0,964.0
244,-1.186073922842942,-1.2578604691932571,6.258090937541429,176.0,206.0,232.0,965.0
